"Not paid ",false,"             Who We are: PowerHouse Growers is a multimedia platform connecting individuals and businesses who are looking for, or interested in finding tools and resources to sustainably incorporate urban agricul&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/computer-science/Web-DeveloperProgrammer-I8942224,"Web Developer/Programmer Job at PowerHouse Growers in Virtual","Part Time"
"Not paid ",false,"             Intern (Scholar) - Sales-10160943 Description Cintas is currently looking for an Intern (Scholar) to support our sales organization. Interns will spend the duration of their internship in one of the f&#8230;         ","Grand Rapids, MI ","             Application Deadline:   Available Year-round 
                     ",/posting/Intern-Scholar-Sales-I1245351511,"Intern (Scholar) - Sales Job at Cintas Corporation in Grand Rapids, MI","Part Time"
"Not paid ",false,"              INTERNIST Baylor Scott White Health is seeking a Board Certified or Board Eligible Outpatient Internist physician for our Sun City clinic in Georgetown, Texas. Join our established clinics located ju&#8230;         ","Round Rock, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Internist-I210575765,"Internist Job at Baylor Health Care System in Round Rock, TX","Part Time"
"Not paid ",false,"              INTERNIST Baylor Scott White Health is seeking a Board Certified or Board Eligible Outpatient Internist physician for our Sun City clinic in Georgetown, Texas. Join our established clinics located ju&#8230;         ","Round Rock, TX ","             Application Deadline:   Available Year-round 
                     ",/posting/Internist-I738470115,"Internist Job at Baylor Health Care System in Round Rock, TX","Part Time"
"Not paid ",false,"             Hello Love beauty and have a flair for creative writing? Don't feel like working for a corporate? Tired of too much hierarchy? All you want to do is be in charge of a fabulous editorial so that you ca&#8230;         ","London, KY ","             Application Deadline:   6/29/2015 
                     ",/journalism/Beauty-Editor-Internship,"Beauty Editor Internship Job at MyBeautyCompare in London, KY","Part Time"
"Paid Opportunity",false,"             Technology Mentors, Inc is hiring Freshers / Experienced consultants to join with our company for FULL TIME jobs on our Payroll(W2). We will be responsible for any training required, and place people &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/technology/ITComputer-Systems-Intern-I1505761,"Technology Mentors, Inc is HIRING Developer/Administrators with various skills. Job at Technology Mentors, Inc. in Virtual","Full Time"
"Not paid ",false,"             Responsible for marketing software applications and experiences that showcase Intel Platforms. Apply technical and marketing expertise to evaluate applications, identify how applications utilize Intel&#8230;         ","Hillsboro, OR ","             Application Deadline:   Available Year-round 
                     ",/posting/Application-Product-Marketing-Intern-I456063147,"Application Product Marketing Intern Job at Intel Corporation in Hillsboro, OR","Full Time"
"Not paid ",false,"             We are a non profit organization that help the homeless and assist in literacy for our youth. We are looking for someone that can help in the development of our future logo's for our company as we mov&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/advertising/Graphic-Design-Intern-I1175173,"Graphic Design Intern Job at We Are One Community Outreach in Virtual","Part Time"
"Not paid ",false,"             SUMMARY The IT Security Technical Intern will assist the organization with all technical initiatives under the guidance of the Chief Security Architect and/or his designee. This candidate will focus o&#8230;         ","Dulles, VA ","             Application Deadline:   Available Year-round 
                     ",/it/IT-Security-Intern-I4260071,"IT Security Intern Job at TruShield Security Solutions in Dulles, VA","Full Time"
"Paid Opportunity",false,"             FamilyShare.com is looking for an intern to help with our content teams. As an entity of Deseret Digital Media, our mission is to be trusted voices that enlighten, strengthen and inspire hundreds of m&#8230;         ","Salt Lake City, UT ","             Application Deadline:   6/30/2015 
                     ",/technology/Videographer-and-Editor-Intern-I3631643,"Videographer and Editor Intern Job at Deseret Digital Media in Salt Lake City, UT","Part Time"
"Not paid ",false,"             AMOMENT LLC is a female apparel company where we heavily focus on unique fashion from Europe and Asian. We are currently (as of June, 2015) only a e-commerce business where we heavily depend on promot&#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/graphic-design/Graphic-Design-Intern-seeking-for-potential-founding-member,"Graphic Design Intern (seeking for potential founding member)  Job at AMOMENT LLC in Virtual","Part Time"
"Not paid ",false,"              Req ID: 84784 Ericsson Overview Ericsson is a world-leading provider of telecommunications equipment and services to mobile and fixed network operators. Over 1,000 networks in more than 180 countries&#8230;         ","San Jose, CA ","             Application Deadline:   Available Year-round 
                     ",/posting/PDU-IP-OS-Virtual-Platform-Engineering-InternFall-2015-I1927547596,"PDU IP OS Virtual Platform Engineering Intern-Fall 2015 Job at Ericsson in San Jose, CA","Part Time"
"Not paid ",false,"             Description Behavioral Health and Leadership Dynamics, LLC (BHLD) is an online training institute providing accredited certification in life coaching and health and wellness. We have internships for t&#8230;         ","Baltimore, MD ","             Application Deadline:   Available Year-round 
                     ",/business/MarketingWriting-with-Administrative-and-Project-Management-Duties,"Administrative and Marketing Internship -Baltimore, Maryland - Must be Local Job at BHLD- Behavioral Health &amp; Leadership Dynamics Training Institute in Baltimore, MD","Part Time"
"Not paid ",false,"             Description Behavioral Health and Leadership Dynamics, LLC (BHLD) is an online training institute providing accredited certification in life coaching and health and wellness. We have internships for t&#8230;         ","Baltimore, MD ","             Application Deadline:   Available Year-round 
                     ",/administration/AdministrativeMarketingWriting,"Administrative/Marketing/Writing Job at BHLD- Behavioral Health &amp; Leadership Dynamics Training Institute in Baltimore, MD","Part Time"
"Not paid ",false,"             Job Title: Community Engagement Intern (unpaid) Department: Development Reports To: Tiffany Hsieh, Community Engagement Manager Commitment: A minimum of 10-15 hours/week Duration: 14-16 weeks SUMMARY &#8230;         ","Winter Park, FL ","             Application Deadline:   Available Year-round 
                     ",/marketing/Community-Engagement-Internship-MarketingVolunteer-Management,"Community Engagement Internship (Marketing/Volunteer Management) Job at Easter Seals Florida in Winter Park, FL","Part Time"
"Not paid ",false,"             JSSON & Associates is a branding/marketing start-up based in Los Angeles, California. A innovator in brand consulting, JSSON & Associates creates invigorating brands that stand out from the crowd and &#8230;         ","Virtual ","             Application Deadline:   Available Year-round 
                     ",/marketing/Marketing-Team-Member-I9563198,"Marketing Team Member Job at JSSON &amp; Associates in Virtual","Part Time"
